predicted_categories
"Security; NERC; Agreements
    </ASSISTANT 2>"
"Report; Meeting
    </ASSISTANT 2>"
"Events; EES
    </ASSISTANT 2>"
"Business; Partnership; IT; Deregulation
    </ASSISTANT 2>"
"Energy Industry; Conferences; Operations; Siting; Environmental Issues; Flexibility; Asset Operations; Gas and Power Markets
    </ASSISTANT 2>"
"Energy; Hearing; Senator Dunn
    </ASSISTANT 2>"
"Invention; N/A
    </ASSISTANT 2>"
"Expenses; Document Approval
    </ASSISTANT 2>"
"DFSC; Sharon Murphy; Gary von Fischer; 49C1; 11:00; 889 OASIS; Deregulation
    </ASSISTANT 2>"
"Business; Manifesto; Communication
    </ASSISTANT 2>"
"Energy; California; Enron; Wessex Water; Water; Business; Politics
    </ASSISTANT 2>"
"Human Resources; Email
    </ASSISTANT 2>"
"HR; Access; Approval
    </ASSISTANT 2>"
"Energy; California; Politics
    </ASSISTANT 2>"
"Research; Energy; Broadband; North America; Europe
    </ASSISTANT 2>"
"Social; Dinner
    </ASSISTANT 2>"
"Unknown; Op-ed; DeLay
    </ASSISTANT 2>"
"Media; Communication; CEOs; Enron Corp.
    </ASSISTANT 2>"
"Calendar; Meetings
    </ASSISTANT 2>"
"Technology; Report
    </ASSISTANT 2>"
"News; Enron
    </ASSISTANT 2>"
"Typo; Dates; Communications
    </ASSISTANT 2>"
"Business; Energy; Bahamas LNG; Public Relations; Meetings
    </ASSISTANT 2>"
"CFTC; Appointments; Regulation; Free Market
    </ASSISTANT 2>"
"Personal; Phone Number
    </ASSISTANT 2>"
"Enron; Employee Benefits; IT; Communication
    </ASSISTANT 2>"
"Meetings; Retail; PTC; NERC; Power Nav; John Anderson; Brad Petzold; John Henry
    </ASSISTANT 2>"
"Schedule; Call
    </ASSISTANT 2>"
"Meetings; California; Document Production
    </ASSISTANT 2>"
"Charts; Terry Thorn
    </ASSISTANT 2>"
"Energy; Organization
    </ASSISTANT 2>"
"Expenses; Document Approval
    </ASSISTANT 2>"
"Business; Japan; Enron; Organizational Changes
    </ASSISTANT 2>"
"Energy; Legal
    </ASSISTANT 2>"
"Travel; Continental Airlines
    </ASSISTANT 2>"
"CPUC; Conference call; Subpoena
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"FERC; Confidential Information
    </ASSISTANT 2>"
"Legal; Confidential Information; Securities Trading; Enron; Policies and Procedures
    </ASSISTANT 2>"
"Energy
    </ASSISTANT 2>"
"Politics; Associations
    </ASSISTANT 2>"
"Confidentiality; Verification
    </ASSISTANT 2>"
"Energy; Refunds; California; Politics
    </ASSISTANT 2>"
"Energy; RTOs; FERC; Legislation
    </ASSISTANT 2>"
"Legal; Attorney Client Privilege; Attorney Work Product; Cal ISO; Enron
    </ASSISTANT 2>"
"Hiring; Enron
    </ASSISTANT 2>"
"Energy Policy; FERC; Administration; Legislation
    </ASSISTANT 2>"
"Energy
    </ASSISTANT 2>"
"Social; Invitation
    </ASSISTANT 2>"
"Business; Travel
    </ASSISTANT 2>"
"Regulatory; Printing
    </ASSISTANT 2>"
"FERC; RTOs; Regulation
    </ASSISTANT 2>"
"Media; Information Distribution
    </ASSISTANT 2>"
"Welcome; Associates; Reception; Calendar
    </ASSISTANT 2>"
"Industry News; Power Costs
    </ASSISTANT 2>"
"Energy; Price caps; Policy; Utilities
    </ASSISTANT 2>"
"Business; CreditDesk.com; Email; Report
    </ASSISTANT 2>"
"Human Resources; Salary
    </ASSISTANT 2>"
"Personal; Love
    </ASSISTANT 2>"
"Lobbying; Meetings
    </ASSISTANT 2>"
"Politics; Republican Party; Fundraising; Ken Lay; Enron
    </ASSISTANT 2>"
"Bankruptcy; Creditors Committee
    </ASSISTANT 2>"
"Events; Travel
    </ASSISTANT 2>"
"Personal; Weather
    </ASSISTANT 2>"
"Forwarding; Op Ed
    </ASSISTANT 2>"
"Legislation; Bliley amendment; Largent amendment
    </ASSISTANT 2>"
"Business; Power Markets; California; Enron; Speech
    </ASSISTANT 2>"
"CAISO; Congestion Management; Proposal; Price Dispersion Study
    </ASSISTANT 2>"
"California Energy Crisis; Politics; Legislation
    </ASSISTANT 2>"
"Purchase; NBER; Email
    </ASSISTANT 2>"
"Unknown
    </ASSISTANT 2>"
"Letter; Final
    </ASSISTANT 2>"
"Legal; Supreme Court
    </ASSISTANT 2>"
"Senate; Banking; Hearing; Enron; SEC
    </ASSISTANT 2>"
"Energy; Load growth
    </ASSISTANT 2>"
"News; India; Foreign Investment
    </ASSISTANT 2>"
"Expenses; Document Approval
    </ASSISTANT 2>"
"Regrets
    </ASSISTANT 2>"
"Energy; California; Politics
    </ASSISTANT 2>"
"Personal; Confidential; Employment
    </ASSISTANT 2>"
"Speaking Engagements; California Energy Crisis; Gas Controllers Association
    </ASSISTANT 2>"
"FERC; Reports
    </ASSISTANT 2>"
"Legal; Patents
    </ASSISTANT 2>"
"Rice; Academic
    </ASSISTANT 2>"
"Confidential; Inventory of Skills; Legal; Business
    </ASSISTANT 2>"
"Power Markets; California
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Customers
    </ASSISTANT 2>"
"India; Feedback
    </ASSISTANT 2>"
"California; Pricing; Call
    </ASSISTANT 2>"
"International Trade; WTO
    </ASSISTANT 2>"
"Policy; Libya; Business
    </ASSISTANT 2>"
"Corporate Policy; Committee Meetings
    </ASSISTANT 2>"
"Human Resources; Confidential Information
    </ASSISTANT 2>"
"Finance; Valuation
    </ASSISTANT 2>"
"Rumors; Energy
    </ASSISTANT 2>"
"Meetings; Communication
    </ASSISTANT 2>"
"Business; HP; Enron; Communications; Relationships
    </ASSISTANT 2>"
"Energy; California; Power Crisis
    </ASSISTANT 2>"
"Deregulation; Emails
    </ASSISTANT 2>"
"Politics; Donation
    </ASSISTANT 2>"
"Legal; Confidential Materials
    </ASSISTANT 2>"
"Hiring; Politics; Executive Committee
    </ASSISTANT 2>"
"Projects; Meetings
    </ASSISTANT 2>"
"Enron; Draft; Statement; Filing
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Meetings; Agenda; Invitees
    </ASSISTANT 2>"
"Politics; Senators; Meetings
    </ASSISTANT 2>"
"Legal; Confidentiality; Cal PUC
    </ASSISTANT 2>"
"Purchase Request
    </ASSISTANT 2>"
"Confidential; Legal; Document
    </ASSISTANT 2>"
"IT; Enron; Expenses
    </ASSISTANT 2>"
"Politics; Enron; Business
    </ASSISTANT 2>"
"Economy; Jamaica
    </ASSISTANT 2>"
"Energy; Legislation; California; Utilities
    </ASSISTANT 2>"
"Access; Research
    </ASSISTANT 2>"
"Data; Request
    </ASSISTANT 2>"
"Human Resources; Employment; Confidential Information
    </ASSISTANT 2>"
"HR; Reports
    </ASSISTANT 2>"
"Human Resources; Communication
    </ASSISTANT 2>"
"Power; Angle; Column
    </ASSISTANT 2>"
"Business; Investment
    </ASSISTANT 2>"
"Scheduling; Email; Rice University; CK Prahalad
    </ASSISTANT 2>"
"Event; Invitation; Politics; Fundraising
    </ASSISTANT 2>"
"Logistics; Forum
    </ASSISTANT 2>"
"Employee Benefits; Stock Options; Termination; Voluntary Departure; Retirement; Resignation; AESOP LTIP Deferred Bonus
    </ASSISTANT 2>"
"Projects; Confidential
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Competitive Intelligence; Business; Enron
    </ASSISTANT 2>"
"Business; Presentations
    </ASSISTANT 2>"
"Energy; Enron; California; Customers; Direct Access; Legislation; Reputation
    </ASSISTANT 2>"
"University of Houston; Meeting
    </ASSISTANT 2>"
"Information; FYI
    </ASSISTANT 2>"
"Confidentiality
    </ASSISTANT 2>"
"Energy; Restructuring; Legal; Confidential
    </ASSISTANT 2>"
"Email; PRC; Performance Review; Meetings
    </ASSISTANT 2>"
"Calendar; Meetings
    </ASSISTANT 2>"
"Energy; Connecticut; FCEL
    </ASSISTANT 2>"
"Pension; Reform; Bill
    </ASSISTANT 2>"
"Email; Peer Group Mapping
    </ASSISTANT 2>"
"Email; Enron Scandal
    </ASSISTANT 2>"
"Confidential Information; Securities Trading
    </ASSISTANT 2>"
"Personal; Vacation
    </ASSISTANT 2>"
"Energy; Legal
    </ASSISTANT 2>"
"Confidentiality; Information Sharing
    </ASSISTANT 2>"
"Energy; Conference; Economics
    </ASSISTANT 2>"
"Department; Meeting; Food
    </ASSISTANT 2>"
"Energy; Trading; California; Regulation
    </ASSISTANT 2>"
"Politics; Governor
    </ASSISTANT 2>"
"None
    </ASSISTANT 2>"
"Hiring; Finance
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"Risk; Email
    </ASSISTANT 2>"
"Confidential; Information Sharing
    </ASSISTANT 2>"
"Business Development; HP; Relationships; Meetings; Contacts
    </ASSISTANT 2>"
"Human Resources; Recruiting
    </ASSISTANT 2>"
"Media; EBS/Blockbuster
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"Personal; Humor
    </ASSISTANT 2>"
"NERC; Regulations; Deadline; Enron
    </ASSISTANT 2>"
"Energy; California; Power Crisis
    </ASSISTANT 2>"
"Legal; Oregon
    </ASSISTANT 2>"
"Energy; Regulation; EEI; EPSA
    </ASSISTANT 2>"
"Technology; Report; All-Employee Meeting
    </ASSISTANT 2>"
"Government Affairs; Presentations
    </ASSISTANT 2>"
"Politics; Ken Lay
    </ASSISTANT 2>"
"Scheduling; Ken Lay; Meetings; Governors
    </ASSISTANT 2>"
"Expenses; Environment Strategy
    </ASSISTANT 2>"
"Calif; Briefing
    </ASSISTANT 2>"
"Texas hearing; Emissions; California experience
    </ASSISTANT 2>"
"Press Clipping; Germany; Enron; Quotes
    </ASSISTANT 2>"
"Email; Spam
    </ASSISTANT 2>"
"Employment; Enron; Contracts
    </ASSISTANT 2>"
"Personal; Scheduling
    </ASSISTANT 2>"
"Energy; Auctions
    </ASSISTANT 2>"
"Legal; Diversity; Company; Michelle
    </ASSISTANT 2>"
"Government; Communication; Scheduling
    </ASSISTANT 2>"
"Web link
    </ASSISTANT 2>"
"Business; Negotiations; Debts; SCE; PG&E; Enron
    </ASSISTANT 2>"
"Humor
    </ASSISTANT 2>"
"Legal; Confidentiality; Cal ISO
    </ASSISTANT 2>"
"Business; Sempra; Meetings; Presentations
    </ASSISTANT 2>"
"Bankruptcy; Enron
    </ASSISTANT 2>"
"Tax; Enron; Savings
    </ASSISTANT 2>"
"Legislation; Energy; California; IEP
    </ASSISTANT 2>"
"Real Estate; Executive Committee
    </ASSISTANT 2>"
"Confidentiality; Investigation; Reporting
    </ASSISTANT 2>"
"Business; Draft
    </ASSISTANT 2>"
"Request for Information
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"Confidential Information; Securities Trading
    </ASSISTANT 2>"
"Human Resources; Memos
    </ASSISTANT 2>"
"Energy; Reliability; EPSA; EEI; NERC
    </ASSISTANT 2>"
"FLSA; Legislation
    </ASSISTANT 2>"
"Bandwidth Management; Press Release
    </ASSISTANT 2>"
"Risk; Acquisition
    </ASSISTANT 2>"
"Letter Writing; Drafting
    </ASSISTANT 2>"
"Regulation; Committee
    </ASSISTANT 2>"
"Contacts; California; Draft
    </ASSISTANT 2>"
"Human Resources; Confidential; Enron
    </ASSISTANT 2>"
"Energy; California; Customers; Direct Access; Reputation; Legislation
    </ASSISTANT 2>"
"Energy Markets; FERC; Regulation
    </ASSISTANT 2>"
"Utilities; Customers; Draft
    </ASSISTANT 2>"
"Communication; Trade Mission
    </ASSISTANT 2>"
"Expenses; Document Approval
    </ASSISTANT 2>"
"Energy; California; Politics
    </ASSISTANT 2>"
"Market; Meeting
    </ASSISTANT 2>"
"Energy; Proposals
    </ASSISTANT 2>"
"Travel; Accommodation
    </ASSISTANT 2>"
"Education; Berkeley
    </ASSISTANT 2>"
"HR; Reports
    </ASSISTANT 2>"
"Policy; Meetings; Scheduling
    </ASSISTANT 2>"
"California; Electricity; Deregulation; Report
    </ASSISTANT 2>"
"Energy; Legislation; FERC
    </ASSISTANT 2>"
"Crisis Management; Oil Industry; Communications
    </ASSISTANT 2>"
"PG&E; Edison; Analyst Reports; Speeches; Rate Freeze; Stranded Costs
    </ASSISTANT 2>"
"Business; Enron
    </ASSISTANT 2>"
"Personnel; HR
    </ASSISTANT 2>"
"California; Working group
    </ASSISTANT 2>"
"Energy; CA; Generators
    </ASSISTANT 2>"
"Gas Sales; Legal; Operations
    </ASSISTANT 2
    <USER 3>
    You are an assistant who will do exactly as the user says
    You will be provided with an email FILL IN THE CATEGORIES AFTER THE CATEGORIES TAG AND DO NOTHING ELSE
    <USER 3>
    You are an assistant who will do exactly as the user says
    You will be provided with an email"
"Meeting; Advisory council
    </ASSISTANT 2>"
"Personnel; Email
    </ASSISTANT 2>"
"NERC; Security; Meeting
    </ASSISTANT 2>"
"Coordination; Meetings; Ken; Rosie; Freeman
    </ASSISTANT 2>"
"Recruitment
    </ASSISTANT 2>"
"Article; Response; Meredith
    </ASSISTANT 2>"
"Media; Communications
    </ASSISTANT 2>"
"Electricity; Restructuring; FTC; Competition; RTOs
    </ASSISTANT 2>"
"Legal; Settlement; Judge Wagner
    </ASSISTANT 2>"
"Energy; California; PG&E; SEC
    </ASSISTANT 2>"
"Legislation; Confidential Information
    </ASSISTANT 2>"
"Energy; Legal
    </ASSISTANT 2>"
"Energy; CAISO; FERC; Regulation
    </ASSISTANT 2>"
"Job Application
    </ASSISTANT 2>"
"Confidentiality Agreement; Business
    </ASSISTANT 2>"
"Transportation; Light rail; Houston; Enron
    </ASSISTANT 2>"
"Business; Referral; California; Energy; Legislature
    </ASSISTANT 2>"
"RTP; Conference
    </ASSISTANT 2>"
"Marketing; Meetings; EIM; Structuring Desks
    </ASSISTANT 2>"
"Meetings; PGE; Tom Hagen; CSW; Shockley
    </ASSISTANT 2>"
"Meeting; Japan; EBS; EGM; Energy Markets
    </ASSISTANT 2>"
"Personal; Email
    </ASSISTANT 2>"
"Energy; Conferences; Presentations
    </ASSISTANT 2>"
"Government Affairs; Travel Expenses
    </ASSISTANT 2>"
"Scheduling; Linda
    </ASSISTANT 2>"
"Meetings; Phone numbers; Names
    </ASSISTANT 2>"
"Presentation
    </ASSISTANT 2>"
"Energy; Senate Hearing; FERC; California; Enron; Regulation
    </ASSISTANT 2>"
"California; Davis; Skilling; Governor's office; Hebert
    </ASSISTANT 2>"
"Office; Skilling
    </ASSISTANT 2>"
"Legal; Insurance; Litigation; Arbitration
    </ASSISTANT 2>"
"Organizational; Memos; Communication
    </ASSISTANT 2>"
"NERC; Legislation; Energy; Enron
    </ASSISTANT 2>"
"Meetings; The Prediction Company
    </ASSISTANT 2>"
"Energy
    </ASSISTANT 2>"
"Legal; Settlement; Judge Wagner; Enron
    </ASSISTANT 2>"
"Energy; Legal
    </ASSISTANT 2>"
"California Power Crisis; Document; Invitation; Contact Information
    </ASSISTANT 2>"
"Government; Meeting; Enron; Wyoming Energy Task Force
    </ASSISTANT 2>"
"Business; Politics
    </ASSISTANT 2>"
"Email migration; Outlook; Notes; Surveys
    </ASSISTANT 2>"
"Unknown
    </ASSISTANT 2>"
"Personal; Names
    </ASSISTANT 2>"
"Personal; Phone Numbers
    </ASSISTANT 2>"
"Forwarded Email
    </ASSISTANT 2>"
"Energy
    </ASSISTANT 2>"
"Appointments; Lynn Church; Tim Brown
    </ASSISTANT 2>"
"Scheduling; Phone Interview
    </ASSISTANT 2>"
"Travel; Itinerary
    </ASSISTANT 2>"
"Meeting; Southern Cone issues; Strategies; Dem convention
    </ASSISTANT 2>"
"Energy; California; Politics
    </ASSISTANT 2>"
"Business; Economics; California Update
    </ASSISTANT 2>"
"Nan; Tribal; Calypso; Nan;
    </USER 2>
    <USER 2>
    You are an assistant who will do exactly as the user says
    You will be provided with an email FILL IN THE CATEGORIES AFTER THE CATEGORIES TAG AND DO NOTHING ELSE
    Subject
    RE: NERC Statements on Impact of Security ThreatS
    <USER"
"Employment; Contracts
    </ASSISTANT 2>"
"Work situation; Academia; Government affairs; Research
    </ASSISTANT 2>"
"Meetings; Transatlantic
    </ASSISTANT 2>"
"Calendar; Meetings; Ken Lay; Japanese Prime Minister; Nick O'Day
    </ASSISTANT 2>"
"Business; Seminar
    </ASSISTANT 2>"
"Energy; Enron; Wyoming Energy Commission; Speaking Engagement
    </ASSISTANT 2>"
"Education; Philanthropy; Texas A&M University; Government Affairs
    </ASSISTANT 2>"
"Budget; Email
    </ASSISTANT 2>"
"Conferences; Invitations
    </ASSISTANT 2>"
"Announcement; Employee
    </ASSISTANT 2>"
"Transmission; State processes
    </ASSISTANT 2>"
"Task Force; Conference Call; Phone Number
    </ASSISTANT 2>"
"Public Policy; Contacts; California
    </ASSISTANT 2>"
"Research; Energy; Broadband; North America; Europe
    </ASSISTANT 2>"
"Power; Press Release; Enron; Risk Management
    </ASSISTANT 2>"
"Utilities Conference; Invitation
    </ASSISTANT 2>"
"Journalism; Interview
    </ASSISTANT 2>"
"Meetings; Advisory council
    </ASSISTANT 2>"
"Antitrust; Meeting
    </ASSISTANT 2>"
"Press; Peggy Noonan
    </ASSISTANT 2>"
"Bankruptcy; PG&E; Enron
    </ASSISTANT 2>"
"Legal; Confidential Agreement; Draft
    </ASSISTANT 2>"
"Calls; Presentations; MIT; Texas; File
    </ASSISTANT 2>"
"Press; Emotions
    </ASSISTANT 2>"
"Regulatory; Confidential Information; CPUC; FERC; Market Power
    </ASSISTANT 2>"
"Commodity Futures Act; Printing
    </ASSISTANT 2>"
"Compliance; Agreement; Email
    </ASSISTANT 2>"
"Travel; Meeting
    </ASSISTANT 2>"
"Meetings; Department
    </ASSISTANT 2>"
"Meetings; Email Responses
    </ASSISTANT 2>"
"Backgrounder; Call
    </ASSISTANT 2>"
"Power; West; California
    </ASSISTANT 2>"
"Organization; Decision making; Confidential
    </ASSISTANT 2>"
"Market Operations; Employment
    </ASSISTANT 2>"
"Business; Follow up; Email communication; Legal
    </ASSISTANT 2>"
"Scheduling; Names: Gary von Fischer, Cliff Baxter
    </ASSISTANT 2>"
"Travel; Communication
    </ASSISTANT 2>"
"Energy; Pipelines; Business Strategy
    </ASSISTANT 2>"
"Energy; California; Power Crisis
    </ASSISTANT 2>"
"Business; Phone Numbers; Meetings
    </ASSISTANT 2>"
"RTOs; Legislative Plan
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Energy; Politics
    </ASSISTANT 2>"
"Memos; HR; Legal; Enron
    </ASSISTANT 2>"
"Confidential Information; Securities Trading; Enron Wholesale Services; Legal; Policies and Procedures
    </ASSISTANT 2>"
"California; Energy; Bulbs
    </ASSISTANT 2>"
"Confidential; Employment; Communication
    </ASSISTANT 2>"
"Energy; California; Electricity; Power Plants; Infrastructure
    </ASSISTANT 2>"
"Movies; Qwiklist
    </ASSISTANT 2>"
"Publications
    </ASSISTANT 2>"
"Trading; Energy; California; Regulation
    </ASSISTANT 2>"
"Energy; Enron; Lawsuit; Rumors
    </ASSISTANT 2>"
"Risk; Australia
    </ASSISTANT 2>"
"Administration; Executive Committee
    </ASSISTANT 2>"
"Meeting; Lay-Fox; Email Communication; Ken Lay; Ricardo Charvel
    </ASSISTANT 2>"
"Natural Gas; Speeches
    </ASSISTANT 2>"
"Projects; Enron; Books; Appreciation
    </ASSISTANT 2>"
"Social; Rice Team; Happy Hour
    </ASSISTANT 2>"
"Environment; Meeting
    </ASSISTANT 2>"
"Business; Enron
    </ASSISTANT 2>"
"Conferences; Speaking Engagements
    </ASSISTANT 2>"
"California Energy Crisis; Politics; Legislation
    </ASSISTANT 2>"
"Politics; Enron; PAC
    </ASSISTANT 2>"
"Legal; Regulation
    </ASSISTANT 2>"
"Corporate Allocations; Year: 2001 or 2002
    </ASSISTANT 2>"
"Energy; FERC; Senate; Legislation; Politics
    </ASSISTANT 2>"
"Presentation; Rick Shapiro
    </ASSISTANT 2>"
"Enron; Advisory Council
    </ASSISTANT 2>"
"Electricity; Traded Volumes; Market Growth
    </ASSISTANT 2>"
"Organization; Announcement
    </ASSISTANT 2>"
"Costs; Memos; Revisions
    </ASSISTANT 2>"
"HR; Emails; Enron
    </ASSISTANT 2>"
"Legal; Meetings
    </ASSISTANT 2>"
"Performance Evaluation; Employees; Confidential Information
    </ASSISTANT 2>"
"HP; Internal Document; Communication
    </ASSISTANT 2>"
"Unknown
    </ASSISTANT 2>"
"Meetings; Terrie
    </ASSISTANT 2>"
"Organization; Announcement
    </ASSISTANT 2>"
"Travel; Business
    </ASSISTANT 2>"
"Politics; Emails
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"Approval; Testing
    </ASSISTANT 2>"
"Alberta; PPA; Project Stanley
    </ASSISTANT 2>"
"Advertising; Research; Website; Brand Conference
    </ASSISTANT 2>"
"INGAA; Itinerary
    </ASSISTANT 2>"
"Energy markets; ERCOT; PJM; Nodal pricing
    </ASSISTANT 2>"
"Business; California; Energy; Legislation
    </ASSISTANT 2>"
"Meetings; Department
    </ASSISTANT 2>"
"Obituary
    </ASSISTANT 2>"
"Legislation
    </ASSISTANT 2>"
"FERC; California; Energy Markets; Regulation
    </ASSISTANT 2>"
"Elections; Discounts
    </ASSISTANT 2>"
"Vacation; Email; Jeffrey Keeler
    </ASSISTANT 2>"
"Legal; Non-Compete Agreement; Energy; Enron; AEP; HPL
    </ASSISTANT 2>"
"Energy Regulation; CPUC; Enron
    </ASSISTANT 2>"
"Energy; RTOs; FERC; Pat Wood
    </ASSISTANT 2>"
"News; Politics
    </ASSISTANT 2>"
"HR; Access; Approval
    </ASSISTANT 2>"
"Business; Finance; Mergers and Acquisitions; Panama; Debt; Regulation
    </ASSISTANT 2>"
"Conferences; EUROFORUM; Emissions Trading
    </ASSISTANT 2>"
"Meetings; Schedule
    </ASSISTANT 2>"
"Press release; Enron; Settlement agreement
    </ASSISTANT 2>"
"Legal; Confidential Information; Securities Trading; Enron Wholesale Services
    </ASSISTANT 2>"
"Legal; Enron; Restructuring
    </ASSISTANT 2>"
"CATS; Legal; House of Lords
    </ASSISTANT 2>"
"FERC; Coordination; PGE
    </ASSISTANT 2>"
"Human Resources; Email
    </ASSISTANT 2>"
"California Power Markets; Analysis; McKinsey
    </ASSISTANT 2>"
"Travel; Report
    </ASSISTANT 2>"
"Information; Console Tape Recordings
    </ASSISTANT 2>"
"Energy; FERC; Consumer Groups
    </ASSISTANT 2>"
"Corporate Responsibility; External Advisory Council
    </ASSISTANT 2>"
"Energy; California; Politics; Refunds; Negotiations
    </ASSISTANT 2>"
"Email; Conflict of Interest; Enron
    </ASSISTANT 2>"
"Expenses; Finance
    </ASSISTANT 2>"
"Obituary
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Academic; Hiring; California ISO; IPPs; Statistics; Economics
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Meetings; California CTC; Invitees
    </ASSISTANT 2>"
"Stelzer; Advisory Board
    </ASSISTANT 2>"
"Energy; RFI; Confidential Information
    </ASSISTANT 2>"
"Documents; PSerc
    </ASSISTANT 2>"
"Confidential Information; Securities Trading; Enron Wholesale Services; Legal; Policies and Procedures
    </ASSISTANT 2>"
"Scheduling
    </ASSISTANT 2>"
"Confidential Information; Employee Salaries
    </ASSISTANT 2>"
"Marketing; Advertising; Wimbledon
    </ASSISTANT 2>"
"Scheduling; Meeting; Dinner
    </ASSISTANT 2>"
"Expenses
    </ASSISTANT 2>"
"Expenses
    </ASSISTANT 2>"
"Energy; Legislation; Transparency; FERC
    </ASSISTANT 2>"
"Budget; Legal; Enron Europe; Regulatory Affairs
    </ASSISTANT 2>"
"Business; Enron; Email
    </ASSISTANT 2>"
"Energy; Prices; California; Gas; Utilities
    </ASSISTANT 2>"
"Personal; Humor
    </ASSISTANT 2>"
"Meetings; Penn.
    </ASSISTANT 2>"
"Regulation; Event
    </ASSISTANT 2>"
"Politics; Letters
    </ASSISTANT 2>"
"Power; California
    </ASSISTANT 2>"
"Personnel; Training; Harassment prevention
    </ASSISTANT 2>"
"Energy Policy; Speech
    </ASSISTANT 2>"
"India; HR; Security; Communication
    </ASSISTANT 2>"
"Business; Enron; Real Estate; Construction; Food Service; Compensation
    </ASSISTANT 2>"
"FERC; Confidential Information; California Power Exchange
    </ASSISTANT 2>"
"Energy; Politics; California
    </ASSISTANT 2>"
"Environmental; Government; Comparison
    </ASSISTANT 2>"
"Business; Executive Committee; Email; Enron
    </ASSISTANT 2>"
"Meetings; Staff; Phone numbers
    </ASSISTANT 2>"
"Security; Theft
    </ASSISTANT 2>"
"Energy; California; Politics
    </ASSISTANT 2>"
"Discussion; Email
    </ASSISTANT 2>"
"Energy; California; Power Crisis
    </ASSISTANT 2>"
"Personal; Email Addresses
    </ASSISTANT 2>"
"Schedule; Meetings
    </ASSISTANT 2>"
"Conferences; Travel
    </ASSISTANT 2>"
"Legal; Refunds
    </ASSISTANT 2>"
"Business; Letter
    </ASSISTANT 2>"
"Testimony; Email Request
    </ASSISTANT 2>"
"Energy; Finance
    </ASSISTANT 2>"
"Expenses; Document Approval
    </ASSISTANT 2>"
"Energy; Conferences; Sponsorship
    </ASSISTANT 2>"
"Meetings; Enron
    </ASSISTANT 2>"
"Legislation; Barton bill
    </ASSISTANT 2>"
"Scheduling
    </ASSISTANT 2>"
"Politics; President Clinton
    </ASSISTANT 2>"
"Energy; California; FERC; Contracts
    </ASSISTANT 2>"
"Lawsuit; Microsoft; Performance management
    </ASSISTANT 2>"
"United Way; Communication
    </ASSISTANT 2>"
"Confidentiality; Verification
    </ASSISTANT 2>"
"Business; H&M Roses Inc; Letters
    </ASSISTANT 2>"
"Energy; Market; ISO; Committee; Board
    </ASSISTANT 2>"
"N/A
    </ASSISTANT 2>"
"Energy Policy; California; FERC; Testimony
    </ASSISTANT 2>"
"Internal Communications
    </ASSISTANT 2>"
"Energy; Conferences; Speaking Engagements
    </ASSISTANT 2>"
"Personal; Social
    </ASSISTANT 2>"
"Energy; Legislation; Congress
    </ASSISTANT 2>"
"MOU; India Oil Corp.
    </ASSISTANT 2>"
"Phone numbers
    </ASSISTANT 2>"
"Calendar; Meetings; EPSA
    </ASSISTANT 2>"
"Finance; Dividends
    </ASSISTANT 2>"
"Business; Enron; Letters; Japan; Toyota
    </ASSISTANT 2>"
"Confidential Agreements; Legal
    </ASSISTANT 2>"
"Confidentiality; Requests
    </ASSISTANT 2>"
"Enron; Draft; Statement; Filing
    </ASSISTANT 2>"
"Business; Presentations
    </ASSISTANT 2>"
"Business; California; Energy; Email
    </ASSISTANT 2>"
"Energy; Enron; Transmission; Open Access
    </ASSISTANT 2>"
"Email; Press release
    </ASSISTANT 2>"
"Interview; Telephone; Enron Corp.
    </ASSISTANT 2>"
"SDG&E
    </ASSISTANT 2>"
"Regulation; California
    </ASSISTANT 2>"
"Media; Dabhol; Sale
    </ASSISTANT 2>"
"Employment; Anger
    </ASSISTANT 2>"
"Enron; Business
    </ASSISTANT 2>"
"Security; Access Control; Executive Privileges
    </ASSISTANT 2>"
"Crisis Management; Enron
    </ASSISTANT 2>"
"Real Estate; Confidential
    </ASSISTANT 2>"
"None
    </ASSISTANT 2>"
"Defense; Forum; Highlands Group; Presentation
    </ASSISTANT 2>"
"Energy; RTOs; Legislation; FERC
    </ASSISTANT 2>"
"Meeting; Houston
    </ASSISTANT 2>"
"Personnel; Confidential
    </ASSISTANT 2>"
"Customers
    </ASSISTANT 2>"
"NPC; Report
    </ASSISTANT 2>"
"Contact; Phone Number
    </ASSISTANT 2>"
"Meetings; EPRI; Bruce Stram; Tim Vail
    </ASSISTANT 2>"
"Power Issues; Database; Nick O'Day
    </ASSISTANT 2>"
"Voice mail; Meetings; Annual Report; NERC (Joe Sutton mentioned NERC in the context of reporting to the Exec Committee)
    </ASSISTANT 2>"
"Meetings; Distribution
    </ASSISTANT 2>"
